butan_1_ol,-6.030000,-6.570902,-5.519325,-1.051578
12_ethanediol,-8.690000,-13.477528,-13.102242,-0.375286
butanone,-4.120000,-5.814778,-4.852677,-0.962101
acetic_acid,-6.810000,-10.939583,-10.611693,-0.327891
benzene,-3.390000,-3.166428,-2.262551,-0.903877
butanoic_acid,-7.660000,-11.289243,-10.216670,-1.072573
diethylamine,-5.150000,-4.791405,-3.551011,-1.240394
ethanol,-5.020000,-6.691676,-6.384321,-0.307355
ethylamine,-4.500000,-5.767715,-5.417919,-0.349796
ethylbenzene,-4.460000,-3.712808,-2.097489,-1.615319
formaldehyde,-3.490000,-4.897993,-5.160850,0.262857
hexanoic_acid,-8.750000,-11.691594,-9.871946,-1.819649
methanol,-4.730000,-6.496626,-6.648673,0.152047
n_octane,-4.450000,-2.488312,-0.047809,-2.440502
nitromethane,-3.930000,-2.943366,-2.708996,-0.234370
pentanoic_acid,-8.020000,-11.601318,-10.155706,-1.445611
propanoic_acid,-7.170000,-11.625074,-10.922360,-0.702715
n_propylamine,-5.040000,-6.107330,-5.382844,-0.724486
toluene,-4.500000,-3.428898,-2.158061,-1.270837
Na,-96.570000,-95.639861,-97.412663,1.772802
K,-79.370000,-78.506112,-80.156254,1.650141
Rb,-73.190000,-74.281118,-75.885628,1.604510
Cs,-68.670000,-68.770969,-70.301314,1.530345
Cl,-65.730000,-62.886869,-64.129114,1.242245
Br,-60.750000,-60.526627,-61.710873,1.184246
I,-52.830000,-55.201960,-56.221710,1.019750
12_ethanediol,-8.690000,-14.753652,-13.605526,-1.148126
4_nitroaniline,-12.440000,-12.321965,-9.784356,-2.537609
acetic_acid,-6.810000,-12.079223,-10.993595,-1.085628
acetonitrile,-3.540000,-4.523339,-3.590335,-0.933004
anthracene,-9.790000,-8.343893,-4.482114,-3.861779
benzene,-3.390000,-4.026374,-2.181210,-1.845164
Br,-60.750000,-60.830318,-61.738700,0.908382
butan_1_ol,-6.030000,-7.778479,-5.738546,-2.039933
butanoic_acid,-7.660000,-12.676771,-10.609152,-2.067619
butanone,-4.120000,-7.049157,-5.127214,-1.921943
Cl,-65.730000,-63.158137,-64.143002,0.984864
Cs,-68.670000,-68.696006,-70.060779,1.364773
cyclohexane,-3.500000,-2.338209,-0.032018,-2.306192
dichloromethane,-3.390000,-2.689717,-1.668188,-1.021530
diethyl_ether,-2.910000,-4.508056,-2.244601,-2.263455
diethylamine,-5.150000,-6.219639,-3.930720,-2.288919
ethane,-0.580000,-0.978249,-0.015426,-0.962823
ethanol,-5.020000,-7.665397,-6.606848,-1.058549
ethyl_acetate,-3.830000,-7.544056,-5.240753,-2.303303
ethylamine,-4.500000,-7.031563,-5.917049,-1.114514
formaldehyde,-3.490000,-5.595833,-5.289206,-0.306627
hexanoic_acid,-8.750000,-13.362135,-10.309369,-3.052766
I,-52.830000,-54.859423,-55.550890,0.691467
K,-79.370000,-78.586155,-80.108900,1.522745
methanol,-4.730000,-7.348328,-6.895580,-0.452748
methylamine,-2.890000,-7.031327,-6.516985,-0.514343
n_butane,-1.960000,-1.958679,-0.025256,-1.933423
n_heptane,-3.870000,-3.430031,-0.039605,-3.390426
n_hexane,-3.310000,-2.930725,-0.034080,-2.896646
n_octane,-4.450000,-3.916139,-0.044672,-3.871467
n_pentane,-2.720000,-2.446421,-0.031335,-2.415086
n_propylamine,-5.040000,-7.451697,-5.843091,-1.608606
Na,-96.570000,-96.225405,-97.909899,1.684494
nitromethane,-3.930000,-3.558518,-2.596213,-0.962305
pentanoic_acid,-8.020000,-13.134893,-10.575359,-2.559533
phenanthrene,-9.700000,-8.322179,-4.533520,-3.788659
phenol,-8.160000,-9.320058,-7.340387,-1.979671
propan_1_ol,-5.270000,-7.055861,-5.497591,-1.558270
propane,-1.380000,-1.471498,-0.020612,-1.450886
propanoic_acid,-7.170000,-12.992728,-11.412831,-1.579897
propanone,-3.500000,-6.592143,-5.131347,-1.460796
pyrene,-11.550000,-9.138292,-5.117060,-4.021232
pyridine,-5.510000,-6.291220,-4.599791,-1.691429
Rb,-73.190000,-74.271802,-75.734374,1.462572
