butan_1_ol,-3.770000,-3.587124,-1.952136,-1.634988
heptan_1_ol,-5.620000,-5.524892,-1.857281,-3.667611
hexan_1_ol,-4.970000,-4.817849,-1.821618,-2.996231
pentan_1_ol,-3.920000,-4.161790,-1.854430,-2.307360
propan_1_ol,-2.760000,-2.804994,-1.842214,-0.962781
butanone,-3.200000,-3.007215,-1.536894,-1.470321
heptan_2_one,-5.240000,-4.974362,-1.434308,-3.540054
hexan_2_one,-4.590000,-4.296394,-1.439670,-2.856724
pentan_2_one,-3.970000,-3.624047,-1.439158,-2.184889
33_dimethylbutan_2_one,-4.190000,-3.727536,-1.365473,-2.362063
n_butyl_acetate,-4.690000,-5.041052,-1.669468,-3.371583
n_butylamine,-3.550000,-3.518779,-1.813418,-1.705361
ethanol,-2.150000,-2.491659,-2.226287,-0.265372
ethyl_acetate,-3.450000,-3.602446,-1.599899,-2.002547
ethylamine,-1.980000,-2.108281,-1.764803,-0.343478
methanol,-1.290000,-1.718573,-2.298654,0.580081
methyl_acetate,-3.020000,-2.932831,-1.778053,-1.154778
methyl_hexanoate,-5.510000,-5.417532,-1.545044,-3.872488
methyl_pentanoate,-4.850000,-4.762586,-1.569438,-3.193148
methyl_propanoate,-3.500000,-3.434034,-1.589641,-1.844392
n_octane,-5.910000,-4.206306,-0.015236,-4.191071
o_cresol,-6.200000,-4.616663,-2.445232,-2.171431
o_cresol,-6.200000,-4.616663,-2.445232,-2.171431
n_propyl_acetate,-4.070000,-4.324876,-1.626161,-2.698715
n_propylamine,-2.960000,-2.805214,-1.772184,-1.033030
butan_1_ol,-3.770000,-3.569451,-1.842789,-1.726661
heptan_1_ol,-5.620000,-5.546005,-1.752986,-3.793018
hexan_1_ol,-4.970000,-4.829544,-1.719049,-3.110496
pentan_1_ol,-3.920000,-4.158523,-1.748330,-2.410193
propan_1_ol,-2.760000,-2.782293,-1.738995,-1.043298
butanone,-3.200000,-3.003348,-1.444086,-1.559262
heptan_2_one,-5.240000,-5.013913,-1.350569,-3.663344
hexan_2_one,-4.590000,-4.324130,-1.355456,-2.968674
pentan_2_one,-3.970000,-3.640646,-1.354957,-2.285689
33_dimethylbutan_2_one,-4.190000,-3.751818,-1.286015,-2.465803
n_butyl_acetate,-4.690000,-5.067980,-1.575902,-3.492078
n_butylamine,-3.550000,-3.504319,-1.706117,-1.798203
ethanol,-2.150000,-2.423051,-2.088736,-0.334315
ethyl_acetate,-3.450000,-3.609796,-1.509476,-2.100320
ethylamine,-1.980000,-2.073612,-1.659895,-0.413717
methanol,-1.290000,-1.629377,-2.154546,0.525170
methyl_acetate,-3.020000,-2.912448,-1.673966,-1.238482
methyl_hexanoate,-5.510000,-5.454999,-1.453704,-4.001295
methyl_pentanoate,-4.850000,-4.788888,-1.478206,-3.310681
methyl_propanoate,-3.500000,-3.434653,-1.495112,-1.939541
n_octane,-5.910000,-4.339425,-0.014260,-4.325165
o_cresol,-6.200000,-4.573653,-2.301646,-2.272007
o_cresol,-6.200000,-4.573653,-2.301646,-2.272007
n_propyl_acetate,-4.070000,-4.342653,-1.534611,-2.808042
n_propylamine,-2.960000,-2.781197,-1.666484,-1.114713
