1_bromobutane,-0.410000,0.073128,-1.350841,1.423969
1_bromopentane,-0.080000,0.474532,-1.321908,1.796441
1_bromopropane,-0.560000,-0.297321,-1.348221,1.050900
1_chloro_222_trifluoroethane,0.060000,-2.219036,-3.091787,0.872751
1_chloropentane,0.070000,0.183558,-1.531995,1.715553
1_chloropropane,-0.270000,-0.479087,-1.448962,0.969875
1_iodobutane,-0.250000,-0.936784,-2.472076,1.535292
1_iodopentane,-0.120000,-0.574444,-2.439806,1.865362
1_iodopropane,-0.590000,-1.315835,-2.478793,1.162958
1_nitrobutane,-3.080000,-1.361322,-2.902184,1.540863
1_nitropropane,-3.340000,-1.776841,-2.944956,1.168115
11_difluoroethane,-0.110000,-2.428710,-2.936411,0.507701
111_trichloroethane,-0.250000,-0.301183,-1.415603,1.114420
111_trifluoropropan_2_ol,-4.160000,-6.714278,-7.789616,1.075338
1112_tetrachloroethane,-1.150000,-0.637621,-1.998560,1.360939
112_trichloro_122_trifluoroethane,1.770000,0.761014,-0.585954,1.346968
112_trichloroethane,-1.950000,-2.558834,-3.695717,1.136883
12_dichlorobenzene,-1.360000,-1.018994,-2.541754,1.522760
12_diethoxyethane,-3.540000,-3.188086,-5.433892,2.245806
12_dimethoxyethane,-4.840000,-4.757480,-6.213216,1.455736
12_ethanediol,-9.300000,-9.268143,-9.914237,0.646094
14_dichlorobenzene,-1.010000,-0.828915,-2.386335,1.557420
14_dioxane,-5.050000,-4.225967,-5.273822,1.047855
2_bromopropane,-0.480000,-0.528398,-1.545969,1.017572
2_chloropropane,-0.250000,-0.692611,-1.633243,0.940632
2_ethylpyrazine,-5.510000,-5.475051,-7.017199,1.542148
2_iodopropane,-0.460000,-1.443386,-2.568823,1.125437
2_methoxyethanol,-6.770000,-7.260921,-8.330429,1.069508
2_methylpropan_2_ol,-4.510000,-3.957729,-5.098682,1.140954
2_methylpropane,2.320000,0.970350,-0.033067,1.003417
2_methylpropene,1.160000,0.227382,-0.656372,0.883754
2_methylpyrazine,-5.570000,-6.136187,-7.308939,1.172752
2_methylpyridine,-4.630000,-3.491028,-4.760918,1.269890
2_nitropropane,-3.140000,-1.823252,-2.953922,1.130671
22_dimethylpropane,2.500000,1.248066,-0.033286,1.281352
222_trifluoroethanol,-4.310000,-6.322075,-7.101207,0.779132
24_dimethylpentane,2.880000,1.901257,-0.045911,1.947168
24_dimethylpyridine,-4.860000,-2.953288,-4.587158,1.633870
26_dimethylpyridine,-4.600000,-2.724031,-4.368169,1.644137
3_methylpyridine,-4.770000,-3.509003,-4.771900,1.262897
33_dimethylbutan_2_one,-2.890000,-3.171905,-4.779486,1.607580
34_dimethylpyridine,-5.220000,-3.108679,-4.656091,1.547412
35_dimethylpyridine,-4.840000,-2.914539,-4.544170,1.629631
4_bromophenol,-7.130000,-6.471106,-7.994800,1.523693
4_bromotoluene,-1.390000,-0.932419,-2.650237,1.717818
4_ethylpyridine,-4.740000,-3.247797,-4.838821,1.591023
4_hydroxybenzaldehyde,-10.480000,-10.301611,-11.848962,1.547351
4_methylpyridine,-4.940000,-3.659946,-4.920930,1.260984
4_nitroaniline,-9.450000,-7.117655,-8.803996,1.686341
acetaldehyde,-3.500000,-5.430056,-5.775553,0.345497
acetic_acid,-6.700000,-7.817871,-8.338625,0.520754
acetonitrile,-3.890000,-4.083600,-4.367812,0.284212
acetophenone,-4.580000,-5.409903,-7.109527,1.699623
aniline,-5.490000,-5.553557,-6.796715,1.243157
anisole,-2.450000,-3.176516,-4.686193,1.509677
anthracene,-4.230000,-3.473331,-6.057332,2.584001
benzaldehyde,-4.020000,-5.922820,-7.303682,1.380862
benzamide,-10.900000,-11.217254,-12.817030,1.599776
benzene,-0.870000,-1.871001,-2.865741,0.994741
benzonitrile,-4.100000,-3.741405,-5.104211,1.362806
bromobenzene,-1.460000,-1.452848,-2.807681,1.354833
bromoethane,-0.700000,-0.760515,-1.436755,0.676240
bromomethane,-0.820000,-1.106307,-1.395492,0.289185
bromotrifluoromethane,1.790000,-0.139429,-0.731353,0.591924
but_1_ene,1.380000,0.277108,-0.593073,0.870180
