14_dioxane,-4.860000,-4.412791,-0.556294,-3.856497
33_dimethylbutan_2_one,-4.910000,-5.319883,-0.529200,-4.790683
4_bromophenol,-8.690000,-5.775129,-1.124454,-4.650675
acetic_acid,-4.080000,-4.364986,-1.388224,-2.976762
aniline,-6.100000,-5.150523,-0.968065,-4.182458
butan_1_ol,-4.170000,-5.007324,-0.827445,-4.179879
butanoic_acid,-5.300000,-5.521864,-1.313560,-4.208304
butanone,-4.230000,-4.460563,-0.558401,-3.902162
diethylamine,-3.930000,-4.661992,-0.509747,-4.152245
dimethylamine,-3.360000,-3.623647,-0.563525,-3.060123
ethanol,-3.420000,-3.745912,-0.812184,-2.933727
ethyl_acetate,-4.260000,-4.920055,-0.647544,-4.272511
ethylamine,-3.010000,-3.757654,-0.688056,-3.069598
heptan_1_ol,-6.740000,-6.821356,-0.785211,-6.036145
heptan_2_one,-6.150000,-6.326194,-0.554051,-5.772143
hexan_1_ol,-5.850000,-6.179411,-0.765869,-5.413542
hexan_2_one,-5.490000,-5.703279,-0.554021,-5.149258
hexanoic_acid,-6.670000,-6.809491,-1.356490,-5.453000
m_cresol,-6.320000,-5.676349,-1.024908,-4.651441
methanol,-1.730000,-3.085929,-0.813063,-2.272866
methyl_acetate,-3.700000,-4.293504,-0.680935,-3.612569
methyl_hexanoate,-6.260000,-6.674847,-0.586959,-6.087888
methyl_pentanoate,-5.610000,-6.080035,-0.614367,-5.465668
methyl_propanoate,-4.200000,-4.817197,-0.598626,-4.218571
methylamine,-3.200000,-3.179618,-0.752161,-2.427457
n_butyl_acetate,-5.400000,-6.203770,-0.682911,-5.520859
n_octane,-5.290000,-6.352621,-0.005251,-6.347370
n_propyl_acetate,-4.870000,-5.557820,-0.660867,-4.896953
n_propylamine,-3.690000,-4.377104,-0.686895,-3.690209
nitromethane,-4.200000,-3.211264,-0.378239,-2.833025
o_cresol,-7.250000,-5.574179,-0.976754,-4.597425
p_cresol,-7.180000,-5.699019,-1.041346,-4.657673
pentan_1_ol,-4.720000,-5.552656,-0.761207,-4.791449
pentan_2_one,-4.870000,-5.081072,-0.553421,-4.527651
pentanoic_acid,-5.710000,-6.178957,-1.347998,-4.830959
phenol,-6.830000,-5.107135,-1.060879,-4.046256
piperidine,-5.150000,-4.716856,-0.460971,-4.255885
propan_1_ol,-3.570000,-4.337432,-0.781280,-3.556152
propanoic_acid,-4.720000,-4.902713,-1.319132,-3.583581
propanone,-3.260000,-3.898604,-0.595064,-3.303540
pyridine,-5.120000,-4.118439,-0.515729,-3.602711
toluene,-5.060000,-4.625544,-0.254834,-4.370711
trimethylamine,-2.630000,-3.917287,-0.328138,-3.589149
14_dioxane,-4.860000,-4.157796,-0.994164,-3.163632
33_dimethylbutan_2_one,-4.910000,-5.154288,-0.950808,-4.203480
4_bromophenol,-8.690000,-5.979339,-1.931703,-4.047637
acetic_acid,-4.080000,-4.818819,-2.634426,-2.184393
aniline,-6.100000,-5.326059,-1.799597,-3.526462
butan_1_ol,-4.170000,-4.913752,-1.390162,-3.523590
butanoic_acid,-5.300000,-6.074437,-2.519206,-3.555231
butanone,-4.230000,-4.266694,-1.052233,-3.214462
diethylamine,-3.930000,-4.320738,-0.827907,-3.492831
dimethylamine,-3.360000,-3.345017,-1.067835,-2.277182
ethanol,-3.420000,-3.668894,-1.532403,-2.136491
ethyl_acetate,-4.260000,-4.754635,-1.127936,-3.626700
ethylamine,-3.010000,-3.512309,-1.224580,-2.287729
heptan_1_ol,-6.740000,-6.910152,-1.320340,-5.589812
heptan_2_one,-6.150000,-6.293494,-0.997544,-5.295949
hexan_1_ol,-5.850000,-6.189440,-1.292652,-4.896788
hexan_2_one,-5.490000,-5.602978,-1.000365,-4.602613
hexanoic_acid,-6.670000,-7.404851,-2.464141,-4.940710
m_cresol,-6.320000,-5.823283,-1.774793,-4.048490
methanol,-1.730000,-2.960341,-1.559459,-1.400882
methyl_acetate,-3.700000,-4.126638,-1.234524,-2.892114
methyl_hexanoate,-6.260000,-6.716512,-1.069105,-5.647408
methyl_pentanoate,-5.610000,-6.049322,-1.094511,-4.954810
methyl_propanoate,-4.200000,-4.663875,-1.097216,-3.566659
methylamine,-3.200000,-2.947366,-1.374408,-1.572958
n_butyl_acetate,-5.400000,-6.197051,-1.180807,-5.016244
n_octane,-5.290000,-5.946447,-0.010209,-5.936239
n_propyl_acetate,-4.870000,-5.469755,-1.147984,-4.321770
