1_nitropropane,-4.060000,-5.076082,-0.324497,-4.751584
111_trichloroethane,-4.080000,-4.825405,-0.149715,-4.675690
14_dichlorobenzene,-5.890000,-5.556805,-0.254968,-5.301837
14_dioxane,-4.170000,-5.123633,-0.542028,-4.581605
2_methylpropan_2_ol,-2.930000,-5.431334,-0.718140,-4.713194
2_methylpyridine,-5.050000,-5.382135,-0.486699,-4.895436
222_trifluoroethanol,-1.530000,-5.315139,-1.113353,-4.201786
26_dimethylpyridine,-5.510000,-5.885018,-0.460612,-5.424406
3_methylpyridine,-5.140000,-5.364359,-0.478807,-4.885552
33_dimethylbutan_2_one,-4.420000,-5.888075,-0.515340,-5.372735
4_bromophenol,-7.140000,-6.352752,-1.098585,-5.254167
4_hydroxybenzaldehyde,-7.190000,-6.859576,-1.571971,-5.287605
4_methylpyridine,-5.230000,-5.380678,-0.497830,-4.882848
acetic_acid,-1.730000,-5.185432,-1.348844,-3.836588
acetonitrile,-1.870000,-3.977688,-0.475435,-3.502253
acetophenone,-6.290000,-6.255256,-0.752425,-5.502831
aniline,-5.520000,-5.798929,-0.941279,-4.857651
anisole,-5.380000,-5.687513,-0.453157,-5.234356
benzaldehyde,-5.710000,-5.802649,-0.750363,-5.052286
benzamide,-8.720000,-6.757069,-1.395365,-5.361705
benzene,-4.190000,-4.762879,-0.256346,-4.506533
benzonitrile,-5.540000,-5.567101,-0.540336,-5.026765
bromobenzene,-5.290000,-5.286417,-0.270921,-5.015496
butan_1_ol,-3.520000,-5.664739,-0.809273,-4.855466
butanone,-3.480000,-5.162432,-0.542154,-4.620277
chlorobenzene,-5.100000,-5.172839,-0.269076,-4.903763
cyclohexane,-4.430000,-5.033500,-0.003102,-5.030398
diethyl_ether,-3.030000,-5.074336,-0.279841,-4.794495
diethylamine,-3.610000,-5.331584,-0.499520,-4.832064
ethanol,-2.420000,-4.589493,-0.789349,-3.800143
ethyl_acetate,-3.560000,-5.565666,-0.631753,-4.933913
ethyl_phenyl_ether,-6.000000,-6.219470,-0.427811,-5.791659
ethylamine,-2.040000,-4.585923,-0.670716,-3.915207
ethylbenzene,-4.970000,-5.779432,-0.243249,-5.536182
fluorobenzene,-3.590000,-4.919768,-0.269059,-4.650709
heptan_1_ol,-6.020000,-7.195381,-0.767906,-6.427474
heptan_2_one,-5.470000,-6.743381,-0.539481,-6.203900
hexan_1_ol,-5.310000,-6.649008,-0.748795,-5.900213
hexan_2_one,-4.770000,-6.215759,-0.539359,-5.676400
iodobenzene,-6.260000,-5.461667,-0.289666,-5.172000
m_cresol,-5.200000,-6.255520,-1.000704,-5.254816
m_xylene,-5.520000,-5.760623,-0.233589,-5.527033
methanol,-1.290000,-4.029491,-0.789009,-3.240483
methyl_acetate,-3.060000,-5.037750,-0.662720,-4.375031
methyl_benzoate,-7.010000,-6.566224,-0.769071,-5.797153
methyl_hexanoate,-5.750000,-7.042432,-0.571139,-6.471294
methyl_pentanoate,-5.040000,-6.542996,-0.598639,-5.944357
methyl_propanoate,-3.710000,-5.470510,-0.582276,-4.888234
n_butane,-2.860000,-4.585335,-0.002864,-4.582470
n_butyl_acetate,-4.940000,-6.657620,-0.666524,-5.991096
N_methylaniline,-6.330000,-6.196465,-0.855632,-5.340833
n_octane,-5.630000,-6.696130,-0.005090,-6.691040
n_pentane,-3.500000,-5.112910,-0.003675,-5.109234
n_propanethiol,-3.120000,-5.097299,-0.497698,-4.599600
n_propyl_acetate,-4.360000,-6.107557,-0.644825,-5.462732
naphthalene,-7.170000,-6.048019,-0.418012,-5.630007
nitrobenzene,-6.620000,-5.595948,-0.461971,-5.133977
nitromethane,-2.860000,-4.082620,-0.367758,-3.714862
NN_dimethylformamide,-3.820000,-5.266666,-0.834406,-4.432260
o_cresol,-6.020000,-6.162261,-0.953190,-5.209072
o_xylene,-5.540000,-5.651436,-0.236200,-5.415235
p_cresol,-5.890000,-6.276212,-1.016119,-5.260094
pentan_1_ol,-3.610000,-6.116887,-0.743503,-5.373384
pentan_2_one,-4.190000,-5.688732,-0.538749,-5.149983
pentan_3_one,-4.300000,-5.607291,-0.480906,-5.126386
phenol,-5.570000,-5.777368,-1.035062,-4.742306
propan_1_ol,-2.730000,-5.091425,-0.764171,-4.327253
propane,-2.090000,-4.057105,-0.002221,-4.054885
propanoic_acid,-3.780000,-5.629203,-1.278721,-4.350482
propanone,-2.670000,-4.692268,-0.578943,-4.113325
pyridine,-4.300000,-4.867934,-0.501252,-4.366682
pyrrole,-3.770000,-4.799400,-0.682766,-4.116634
quinoline,-7.380000,-6.114778,-0.600203,-5.514575
tetrahydropyran,-4.410000,-5.085362,-0.276289,-4.809073
toluene,-4.900000,-5.264999,-0.247924,-5.017075
trichloroethene,-4.290000,-4.641696,-0.124154,-4.517542
triethyl_phosphate,-7.600000,-8.553685,-1.232497,-7.321188
trimethyl_phosphate,-5.670000,-6.928023,-1.274895,-5.653128
trimethylamine,-2.630000,-4.674802,-0.319605,-4.355197
