1_bromo_2_chloroethane,0
1_bromo_2_methylpropane,0
1_bromobutane,0
1_bromoheptane,0
1_bromohexane,0
1_bromooctane,0
1_bromopentane,0
1_bromopropane,0
1_chloro_222_trifluoroethane,0
1_chlorobutane,0
1_chloroheptane,0
1_chlorohexane,0
1_chloropentane,0
1_chloropropane,0
1_ethylnaphthalene,0
1_iodobutane,0
1_iodoheptane,0
1_iodohexane,0
1_iodopentane,0
1_iodopropane,0
1_methyl_imidazole,0
1_methyl_pyrrole,0
1_methylcyclohexene,0
1_methylnaphthalene,0
1_naphthol,1
1_naphthylamine,1
1_nitrobutane,0
1_nitropentane,0
1_nitropropane,0
11_diacetoxyethane,0
11_dichloroethane,0
11_dichloroethene,0
11_diethoxyethane,0
11_difluoroethane,0
111_trichloroethane,0
111_trifluoro_222_trimethoxyethane,0
111_trifluoropropan_2_ol,1
111_trimethoxyethane,0
1112_tetrachloroethane,0
112_trichloro_122_trifluoroethane,0
112_trichloroethane,0
1122_tetrachloroethane,0
12_diacetoxyethane,0
12_dibromoethane,0
12_dichlorobenzene,0
12_dichloroethane,0
12_dichloropropane,0
12_diethoxyethane,0
12_dimethoxyethane,0
12_ethanediol,1
123_trichlorobenzene,0
123_trimethylbenzene,1
1234_tetrachlorobenzene,0
1235_tetrachlorobenzene,0
124_trichlorobenzene,0
124_trimethylbenzene,0
1245_tetrachlorobenzene,0
13_dichlorobenzene,0
13_dichloropropane,0
13_dimethylnaphthalene,0
135_trichlorobenzene,0
135_trimethylbenzene,0
14_dichlorobenzene,0
14_dichlorobutane,0
14_dimethyl_piperazine,0
14_dimethylnaphthalene,0
14_dioxane,0
2_bromo_2_methylpropane,0
2_bromopropane,0
2_butoxyethanol,1
2_chloro_111_trimethoxyethane,0
2_chloro_2_methylpropane,0
2_chloroaniline,1
2_chlorobutane,0
2_chlorophenol,1
2_chloropropane,0
2_chloropyridine,0
2_chlorotoluene,0
2_ethoxyethanol,1
2_ethylpyrazine,0
2_ethylpyridine,0
2_ethyltoluene,0
2_fluorophenol,1
2_iodophenol,1
2_iodopropane,0
2_isobutylpyrazine,0
2_methoxy_111_trimethoxyethane,0
2_methoxyaniline,1
2_methoxyethanamine,1
2_methoxyphenol,1
2_methyl_but_2_ene,0
2_methylbut_2_ene,0
2_methylbuta_13_diene,0
2_methylbutan_1_ol,1
2_methylbutan_2_ol,1
2_methylbutane,0
2_methylhexane,0
2_methylpent_1_ene,0
2_methylpentan_2_ol,1
2_methylpentan_3_ol,1
2_methylpentane,0
2_methylpropan_1_ol,1
2_methylpropan_2_ol,1
2_methylpropane,0
2_methylpropene,0
2_methylpyrazine,0
2_methylpyridine,1
2_methyltetrahydrofuran,0
2_methylthiophene,0
2_naphthol,1
2_naphthylamine,1
2_nitroaniline,1
2_nitrophenol,1
2_nitropropane,0
2_nitrotoluene,0
2_phenylethanol,1
2_propoxyethanol,1
22_dimethylbutane,0
22_dimethylpentane,0
22_dimethylpropane,0
222_trifluoroethanol,1
224_trimethylpentane,0
225_trimethylhexane,0
23_dimethylbuta_13_diene,0
23_dimethylbutane,0
23_dimethylnaphthalene,0
23_dimethylpentane,0
23_dimethylphenol,1
23_dimethylpyridine,0
234_trimethylpentane,0
24_dimethylpentan_3_one,0
24_dimethylpentane,0
24_dimethylphenol,1
24_dimethylpyridine,0
25_dimethylphenol,1
25_dimethylpyridine,0
25_dimethyltetrahydrofuran,0
26_dimethylaniline,1
26_dimethylnaphthalene,0
26_dimethylphenol,1
26_dimethylpyridine,0
3_acetylpyridine,0
3_chloroaniline,1
3_chlorophenol,1
3_chloroprop_1_ene,0
3_chloropyridine,0
3_cyanophenol,1
3_cyanopyridine,0
3_ethylphenol,1
3_ethylpyridine,0
3_formylpyridine,0
3_hydroxybenzaldehyde,1
3_methoxyaniline,1
3_methoxyphenol,1
3_methyl_1h_indole,1
3_methyl_but_1_ene,0
3_methylbut_1_ene,0
3_methylbutan_1_ol,1
3_methylbutan_2_one,0
3_methylbutanoic_acid,1
3_methylheptane,0
3_methylhexane,0
3_methylpentane,0
3_methylpyridine,0
3_nitroaniline,1
3_nitrophenol,1
3_nitrotoluene,0
3_phenylpropanol,1
33_dimethylbutan_2_one,0
33_dimethylpentane,0
333_trimethoxypropionitrile,0
34_dimethylphenol,1
34_dimethylpyridine,0
35_dimethylphenol,1
35_dimethylpyridine,0
4_acetylpyridine,0
4_bromophenol,1
4_bromotoluene,0
4_chloro_3_methylphenol,1
4_chloroaniline,1
4_chlorophenol,1
4_cyanophenol,1
4_cyanopyridine,0
4_ethylphenol,1
4_ethylpyridine,0
4_ethyltoluene,0
4_fluorophenol,1
4_formylpyridine,0
4_hydroxybenzaldehyde,1
4_isopropyltoluene,0
4_methoxyacetophenone,0
4_methoxyaniline,1
4_methyl_1h_imidazole,1
4_methylacetophenone,0
4_methylbenzaldehyde,0
4_methylpentan_2_ol,1
4_methylpentan_2_one,0
4_methylpyridine,0
4_n_propylphenol,1
4_nitroaniline,1
4_nitrophenol,1
4_tert_butylphenol,1
acenaphthene,0
acetaldehyde,0
acetic_acid,1
acetonitrile,1
acetophenone,0
alpha_methylstyrene,0
aniline,1
anisole,0
anthracene,0
azetidine,1
benzaldehyde,0
benzamide,1
benzene,0
benzonitrile,0
benzotrifluoride,0
benzyl_alcohol,1
benzyl_bromide,0
benzyl_chloride,0
biphenyl,0
bromobenzene,0
bromoethane,0
bromomethane,0
bromotrifluoromethane,0
but_1_ene,0
but_1_yne,0
buta_13_diene,0
butan_1_ol,1
butan_2_ol,1
butanenitrile,0
butanoic_acid,1
butanone,0
butyraldehyde,0
chlorobenzene,0
chlorodifluoromethane,0
chloroethane,0
chloroethylene,0
chlorofluoromethane,0
chloromethane,0
cis_12_dimethylcyclohexane,0
cyanobenzene,0
cyclohepta_135_triene,0
cycloheptanol,1
cyclohexane,0
cyclohexanol,1
cyclohexanone,1
cyclohexene,0
cyclohexylamine,1
cyclopentane,0
cyclopentanol,1
cyclopentanone,1
cyclopentene,0
cyclopropane,0
decan_1_ol,1
decan_2_one,0
di_isopropyl_sulfide,0
di_n_butyl_ether,0
di_n_propyl_ether,0
di_n_propyl_sulfide,0
di_n_propylamine,1
dibromomethane,0
dichloromethane,0
diethoxymethoxybenzene,0
diethyl_disulfide,0
diethyl_ether,0
diethyl_malonate,0
diethyl_succinate,0
diethyl_sulfide,0
diethylamine,1
diiodomethane,0
diisopropyl_ether,0
diisopropylamine,1
dimethoxymethane,0
dimethyl_ether,0
dimethyl_sulfate,0
dimethyl_sulfide,0
dimethyl_sulfone,0
dimethyl_sulfoxide,0
dimethylamine,1
E_12_dichloroethene,0
E_but_2_enal,0
E_hept_2_ene,0
E_hex_2_enal,0
E_oct_2_enal,0
ethanamide,1
ethane,0
ethanethiol,1
ethanol,1
ethene,0
