butan_1_ol,-3.56
but_1_ene,-2.26
hexan_1_ol,-5.1
1_nitropropane,-3.94
pentan_1_ol,-4.17
pent_1_ene,-2.36
n_propanethiol,-3.78
propan_1_ol,-3
14_dioxane,-4.02
butanone,-3.4
hexan_2_one,-4.72
pentan_2_one,-4.14
propanone,-2.44
aniline,-5.2
benzene,-4.01
butanone,-3.45
n_butylamine,-3.57
trichloromethane,-3.06
ethanethiol,-3.13
ethanol,-2.44
m_xylene,-5.12
methyl_benzoate,-6.71
n_hexane,-3.08
n_octane,-5.44
n_pentane,-3.21
nitromethane,-2.82
o_cresol,-5.68
p_cresol,-5.59
pentanal,-4.24
phenol,-5.3
propene,-1.61
toluene,-4.68
