1_nitropropane,-4.06
111_trichloroethane,-4.08
14_dichlorobenzene,-5.89
14_dioxane,-4.17
2_methylpropan_2_ol,-2.93
2_methylpyridine,-5.05
222_trifluoroethanol,-1.53
26_dimethylpyridine,-5.51
3_methylpyridine,-5.14
33_dimethylbutan_2_one,-4.42
4_bromophenol,-7.14
4_hydroxybenzaldehyde,-7.19
4_methylpyridine,-5.23
acetic_acid,-1.73
acetonitrile,-1.87
acetophenone,-6.29
aniline,-5.52
anisole,-5.38
benzaldehyde,-5.71
benzamide,-8.72
benzene,-4.19
benzonitrile,-5.54
bromobenzene,-5.29
butan_1_ol,-3.52
butanone,-3.48
chlorobenzene,-5.1
cyclohexane,-4.43
diethyl_ether,-3.03
diethylamine,-3.61
ethanol,-2.42
ethyl_acetate,-3.56
ethyl_phenyl_ether,-6
ethylamine,-2.04
ethylbenzene,-4.97
fluorobenzene,-3.59
heptan_1_ol,-6.02
heptan_2_one,-5.47
hexan_1_ol,-5.31
hexan_2_one,-4.77
iodobenzene,-6.26
m_cresol,-5.2
m_xylene,-5.52
methanol,-1.29
methyl_acetate,-3.06
methyl_benzoate,-7.01
methyl_hexanoate,-5.75
methyl_pentanoate,-5.04
methyl_propanoate,-3.71
n_butane,-2.86
n_butyl_acetate,-4.94
N_methylaniline,-6.33
n_octane,-5.63
n_pentane,-3.5
n_propanethiol,-3.12
n_propyl_acetate,-4.36
naphthalene,-7.17
nitrobenzene,-6.62
nitromethane,-2.86
NN_dimethylformamide,-3.82
o_cresol,-6.02
o_xylene,-5.54
p_cresol,-5.89
pentan_1_ol,-3.61
pentan_2_one,-4.19
pentan_3_one,-4.3
phenol,-5.57
propan_1_ol,-2.73
propane,-2.09
propanoic_acid,-3.78
propanone,-2.67
pyridine,-4.3
pyrrole,-3.77
quinoline,-7.38
tetrahydropyran,-4.41
toluene,-4.9
trichloroethene,-4.29
triethyl_phosphate,-7.6
trimethyl_phosphate,-5.67
trimethylamine,-2.63
