butan_1_ol,-4.31
heptan_1_ol,-6.78
hexan_1_ol,-5.98
pentan_1_ol,-5.25
propan_1_ol,-3.82
14_dioxane,-5.08
butanone,-4.47
heptan_2_one,-6.46
hexan_2_one,-5.84
pentan_2_one,-5.29
33_dimethylbutan_2_one,-5.25
propanone,-3.86
aniline,-6.72
n_butyl_acetate,-5.74
chlorobenzene,-5.66
dimethylamine,-2.75
ethanol,-3.3
ethyl_acetate,-4.63
ethylamine,-2.73
methanol,-2.44
methyl_acetate,-4
methylamine,-2.16
methyl_pentanoate,-5.83
methyl_propanoate,-4.55
n_octane,-5.16
nitromethane,-4.32
o_cresol,-7.33
4_bromophenol,-8.54
p_cresol,-7.23
phenol,-6.96
propanoic_acid,-4.38
n_propyl_acetate,-5.15
n_propylamine,-3.59
toluene,-5.18
trimethylamine,-2.82
