1_bromobutane,-4.24
1_bromopentane,-4.93
1_bromopropane,-3.57
butan_1_ol,-3.55
but_1_ene,-2.03
1_chloropropane,-2.86
decan_1_ol,-7.68
heptan_1_ol,-5.62
hexan_1_ol,-4.92
hex_1_ene,-3.51
hex_1_yne,-3.42
1_iodobutane,-4.95
1_iodopentane,-5.63
1_iodopropane,-4.27
1_nitrobutane,-4.66
1_nitropropane,-3.95
octan_1_ol,-6.3
pentan_1_ol,-4.24
pent_1_ene,-2.79
pent_1_yne,-2.74
n_propanethiol,-3.66
propan_1_ol,-2.77
111_trichloroethane,-3.73
112_trichloro_122_trifluoroethane,-2.89
112_trichloroethane,-4.49
12_dichlorobenzene,-6.16
12_dimethoxyethane,-3.63
12_ethanediol,-2.81
14_dichlorobenzene,-6.02
14_dioxane,-3.82
2_bromopropane,-3.26
butanone,-3.12
2_chloropropane,-2.69
heptan_2_one,-5.13
hexan_2_one,-4.45
2_methylpropane,-1.92
2_methylpyridine,-4.68
2_nitropropane,-3.47
octan_2_one,-5.81
pentan_2_one,-3.76
22_dimethylpropane,-2.48
222_trifluoroethanol,-1.67
24_dimethylpentane,-3.87
24_dimethylpyridine,-5.52
26_dimethylpyridine,-5.27
3_methylpyridine,-4.91
pentan_3_one,-3.83
33_dimethylbutan_2_one,-3.94
34_dimethylpyridine,-2.58
35_dimethylpyridine,-2.52
4_ethylpyridine,-2.45
heptan_4_one,-5.2
4_methylpyridine,-4.89
acetaldehyde,-1.68
ethanamide,-3.33
acetic_acid,-2.39
propanone,-2.31
acetonitrile,-2.37
acetophenone,-6.14
aniline,-5.44
anisole,-5.35
anthracene,-10.32
benzaldehyde,-5.44
benzene,-3.8
benzonitrile,-5.51
bromobenzene,-5.51
bromoethane,-2.89
tribromomethane,-5.16
butanoic_acid,-3.86
butanenitrile,-3.48
n_butyl_acetate,-4.61
chlorobenzene,-4.99
chloroethane,-2.29
trichloromethane,-3.38
cyclohexane,-4.04
cyclopentane,-3.38
cyclopentanol,-4.42
cyclopentanone,-4.39
cyclopropane,-1.78
dibromomethane,-3.94
dichloromethane,-2.76
diethylamine,-3.27
diethyl_disulfide,-5.74
diethyl_ether,-2.81
diethyl_sulfide,-4.23
diiodomethane,-5.26
dimethylamine,-2.18
dimethyl_disulfide,-4.84
dimethyl_ether,-1.49
dimethyl_sulfide,-3.05
ethane,-0.67
ethanethiol,-2.96
ethanol,-2.03
ethene,-0.39
ethyl_acetate,-3.25
ethylamine,-2.29
ethylbenzene,-5.15
ethyl_formate,-2.59
ethyl_phenyl_ether,-5.64
fluorobenzene,-4.03
formaldehyde,-0.99
hexanoic_acid,-5.35
hydrogen_sulfide,-0.72
iodobenzene,-6.25
iodoethane,-3.51
iodomethane,-2.88
m_cresol,-5.91
m_xylene,-5.24
methane,0.45
methanol,-1.32
methyl_acetate,-2.67
methyl_benzoate,-6.31
methyl_butanoate,-4.01
methyl_formate,-1.99
methyl_hexanoate,-5.43
methyl_pentanoate,-4.69
methyl_propanoate,-2.68
n_butane,-2.2
n_heptane,-4.33
n_hexane,-3.64
N_methylaniline,-6.19
n_octane,-5.02
n_pentane,-2.95
propane,-1.43
naphthalene,-7.29
nitrobenzene,-6.22
nitroethane,-3.29
nitromethane,-2.58
o_cresol,-5.78
o_xylene,-5.37
4_bromotoluene,-6.19
p_cresol,-5.88
p_xylene,-5.24
pentanal,-3.89
pentanoic_acid,-4.61
phenol,-5.14
propionaldehyde,-2.48
propanoic_acid,-3.12
propene,-1.29
n_propyl_acetate,-3.93
n_propylamine,-2.92
propyne,-1.4
pyridine,-4.1
2_methylpropan_2_ol,-2.74
tetrachloroethene,-4.88
tetrahydrofuran,-3.6
tetrahydropyran,-4.08
thiophene,-4.01
thiophenol,-5.61
toluene,-4.54
trichloroethene,-4.08
trimethylamine,-2.21
