butan_1_ol,-3.77
heptan_1_ol,-6.7
hexan_1_ol,-5.68
pentan_1_ol,-4.72
propan_1_ol,-3.71
butanone,-4.12
heptan_2_one,-6.1
hexan_2_one,-5.49
pentan_2_one,-4.85
33_dimethylbutan_2_one,-4.92
propanone,-3.41
n_butyl_acetate,-5.48
n_butylamine,-4.43
ethanol,-2.49
ethyl_acetate,-4.31
ethylamine,-2.59
ethylbenzene,-5.67
methanol,-1.43
methyl_acetate,-3.74
methyl_pentanoate,-5.56
methyl_propanoate,-4.29
o_cresol,-7.25
4_bromophenol,-8.54
phenol,-6.82
n_propyl_acetate,-4.95
n_propylamine,-3.44
trimethylamine,-2.64
water,-1.51
