butan_1_ol,-3.69
heptan_1_ol,-5.56
hexan_1_ol,-4.86
1_nitropropane,-3.95
pentan_1_ol,-4.1
propan_1_ol,-2.76
butanone,-3.24
2_ethylpyrazine,-5.51
heptan_2_one,-5.25
hexan_2_one,-4.6
2_methylpyrazine,-4.7
pentan_2_one,-3.97
33_dimethylbutan_2_one,-4.21
propanone,-2.46
aniline,-4.84
n_butyl_acetate,-4.8
n_butylamine,-3.44
diethylamine,-3.42
ethanol,-2.15
ethyl_acetate,-3.48
ethylamine,-2.04
m_cresol,-5.19
methanol,-1.29
methyl_acetate,-3.06
methyl_hexanoate,-5.53
methyl_pentanoate,-4.86
methyl_propanoate,-3.57
n_octane,-5.28
o_cresol,-6.16
p_cresol,-6.19
phenol,-5.47
n_propyl_acetate,-4.09
n_propylamine,-3
toluene,-4.82
